,Event_Name,Day,Setup,Pre-Event,Event_Start,Event_End,Post-Event,Takedown,Location,Formal_Name,Exp_Head_Count,Act. Head Count,Reservation Name,Reference #,Event Type,Organization,date,Location1
24219,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,HA 102,Harrington Auditorium - Main Floor,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,HA
24220,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT,Sports and Recreation Center 321 - All Courts,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,RC
24221,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 1,Sports and Recreation Center - Court 1,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,RC
24222,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 1-2,Sports and Recreation Center - Court 1 & 2 Jointly,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,RC
24223,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 2,Sports and Recreation Center - Court 2,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,RC
24224,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 3,Sports and Recreation Center - Court 3,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,RC
24225,PT TRAINING,4/26/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 4,Sports and Recreation Center - Court 4,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,26/4/2022,RC
24229,Christian Faculty Meetings,4/26/2022,8:00 AM,8:00 AM,8:00 AM,8:30 AM,8:30 AM,8:30 AM,CRC HOUSE - MULTIFAITH MEETING SPACE,Collegiate Religious Center House - Multifaith Meeting Space,8,,,2022-ABPJVP,Meeting,MULTICULTURAL AFFAIRS,26/4/2022,CRC
24299,JOINT SERVICE AWARDS 2022,4/26/2022,9:00 AM,11:00 AM,6:00 PM,9:00 PM,9:00 PM,11:00 PM,AH GH,Alden Hall 108 - Great Hall,,,,2021-ABLRWV,Presentation,ARMY ROTC,26/4/2022,AH
24338,The Social Committee - MSEC 1-on-1,4/26/2022,10:00 AM,10:00 AM,10:00 AM,11:00 AM,11:00 AM,11:00 AM,IS 1965 CONFERENCE ROOM,"IS 207, Innovation Studio - 1965 Conference Room",10,,,2022-ABPJKK,Student - Meeting,SOCCOMM,26/4/2022,IS
24356,food drive/clothing drive,4/26/2022,10:00 AM,10:00 AM,10:00 AM,2:00 PM,2:00 PM,2:00 PM,CC INDOOR TABLE (1),Campus Center - Indoor Table #1,0,,,2022-ABPCVD,Table Sitting,STUDENT ACTIVITIES OFFICE,26/4/2022,CC
24409,What's Poppin',4/26/2022,11:00 AM,11:00 AM,11:00 AM,1:00 PM,1:00 PM,1:00 PM,CC INDOOR TABLE (2),Campus Center - Indoor Table #2,1,,,2022-ABPBGP,Table Sitting,STUDENT ACTIVITIES OFFICE,26/4/2022,CC
24594,Ballroom Management Meeting,4/26/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,IS 1965 CONFERENCE ROOM,"IS 207, Innovation Studio - 1965 Conference Room",14,,,2022-ABPJSB,Student - Meeting,BALLROOM DANCE TEAM,26/4/2022,IS
24596,Newman Club Weekday Mass,4/26/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,RILEY COMMONS,Riley Commons,15,0,,2021-ABNSAV,Student - Meeting,NEWMAN CLUB,26/4/2022,RILEY
24597,SGA Exec & Cabinet,4/26/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,CC MORGAN,Campus Center 208 - Morgan Conference Room,16,,,2021-ABNTJZ,Student - Meeting,STUDENT GOVERNMENT ASSOCIATION (SGA),26/4/2022,CC
24598,SHPE GBM,4/26/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,SL 402,Salisbury Labs 402 - Classroom,35,,,2022-ABNWNC,Student - Meeting,SOCIETY OF HISPANIC & PROF ENGINEERS,26/4/2022,SL
24599,The Social Committee - Exec Meeting,4/26/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,CC MID-CENTURY,Campus Center 331 - Mid-Century Room,15,,,2022-ABPHMA,Student - Meeting,SOCCOMM,26/4/2022,CC
24605,Motorsports Club General Body Meeting,4/26/2022,5:00 PM,5:00 PM,5:00 PM,7:00 PM,7:00 PM,7:00 PM,HL 116,Higgins Labs 116 -Classroom,60,,,2022-ABNWTD,Student - Study Session/Review,MOTORSPORTS CLUB,26/4/2022,HL
24608,SGA Senate,4/26/2022,5:30 PM,5:30 PM,5:30 PM,8:30 PM,8:30 PM,8:30 PM,IS 203,Innovation Studio 203,50,,,2021-ABNTJW,Student - Meeting,STUDENT GOVERNMENT ASSOCIATION (SGA),26/4/2022,IS
24609,SGA Senate,4/26/2022,5:30 PM,5:30 PM,5:30 PM,8:30 PM,8:30 PM,8:30 PM,IS 205,Innovation Studio 205,50,,,2021-ABNTJW,Student - Meeting,STUDENT GOVERNMENT ASSOCIATION (SGA),26/4/2022,IS
24616,Alpha Phi Omega General Meeting,4/26/2022,6:00 PM,6:00 PM,6:00 PM,11:00 PM,11:00 PM,11:00 PM,OH 107,Olin Hall 107 - Lecture Hall,75,,,2022-ABNWCJ,Student - Meeting,ALPHA PHI OMEGA,26/4/2022,OH
24622,OMA Fireside Chats,4/26/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,OASIS HOUSE - ALL SPACES,Oasis House - All Spaces,20,,,2022-ABPAAM,Meeting,MULTICULTURAL AFFAIRS,26/4/2022,OASIS
24623,OMA Fireside Chats,4/26/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,OASIS HOUSE - KITCHEN,Oasis House - Kitchen,20,,,2022-ABPAAM,Meeting,MULTICULTURAL AFFAIRS,26/4/2022,OASIS
24624,OMA Fireside Chats,4/26/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,OASIS HOUSE - YARD,Oasis House - Yard (no Grill),20,,,2022-ABPAAM,Meeting,MULTICULTURAL AFFAIRS,26/4/2022,OASIS
24625,Phi Sigma Sigma ECouncil,4/26/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,SL 411,Salisbury Labs 411 - Classroom,40,,,2022-ABPHLR,Student - Meeting,PHI SIGMA SIGMA,26/4/2022,SL
24627,VOX GBM,4/26/2022,7:00 PM,7:00 PM,7:00 PM,9:00 PM,9:00 PM,9:00 PM,SL 104,Salisbury Labs 104 - Classroom,35,,,2021-ABNGNQ,Student - Meeting,VOX,26/4/2022,SL
24628,WPI EMS Meeting,4/26/2022,7:00 PM,7:00 PM,7:00 PM,9:00 PM,9:00 PM,9:00 PM,SL 115,Salisbury Labs 115 - Kinnicutt Hall,30,,,2021-ABNWAK,Student - Meeting,EMERGENCY MEDCL SERV (EMS),26/4/2022,SL
24635,ROBOTICS: VEXU,4/26/2022,7:30 PM,7:30 PM,7:30 PM,11:00 PM,11:00 PM,11:00 PM,RC ROBOT,Sports and Recreation Center 250 - Robotic Pit Area,10,,,2021-ABNNQK,Student - Meeting,ROBOTICS CLUB,26/4/2022,RC
24636,SFL GBM,4/26/2022,8:00 PM,8:00 PM,8:00 PM,9:00 PM,9:00 PM,9:00 PM,SH 203,Stratton Hall 203 - Classroom,15,,,2022-ABPHKL,Student - Training/Workshop,STUDENTS FOR LIFE,26/4/2022,SH
24637,Phi Sigma Sigma EBoard,4/26/2022,8:00 PM,8:00 PM,8:00 PM,10:00 PM,10:00 PM,10:00 PM,IS 1965 CONFERENCE ROOM,"IS 207, Innovation Studio - 1965 Conference Room",13,,,2022-ABPHLQ,Student - Meeting,PHI SIGMA SIGMA,26/4/2022,IS
24640,VOX CABARET - D TERM SHOW 2022,4/27/2022,5:00 AM,5:00 AM,5:00 AM,11:30 PM,11:30 PM,11:30 PM,AH GH,Alden Hall 108 - Great Hall,,0,,2021-ABMHLK,Student - Performance/Rehearsal,VOX,27/4/2022,AH
24641,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,AF TRACK,Alumni Field - Track,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,AF
24642,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,AF TURF,Alumni Field - Turf,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,AF
24643,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,HA 102,Harrington Auditorium - Main Floor,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,HA
24644,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT,Sports and Recreation Center 321 - All Courts,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,RC
24645,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 1,Sports and Recreation Center - Court 1,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,RC
24646,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 1-2,Sports and Recreation Center - Court 1 & 2 Jointly,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,RC
24647,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 2,Sports and Recreation Center - Court 2,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,RC
24648,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 3,Sports and Recreation Center - Court 3,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,RC
24649,PT TRAINING,4/27/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 4,Sports and Recreation Center - Court 4,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,27/4/2022,RC
24739,food drive/clothing drive,4/27/2022,10:00 AM,10:00 AM,10:00 AM,2:00 PM,2:00 PM,2:00 PM,CC INDOOR TABLE (1),Campus Center - Indoor Table #1,0,,,2022-ABPCVD,Table Sitting,STUDENT ACTIVITIES OFFICE,27/4/2022,CC
24775,Social Committee: Table Sitting,4/27/2022,11:00 AM,11:00 AM,11:00 AM,2:00 PM,2:00 PM,2:00 PM,CC INDOOR TABLE (4),Campus Center - Indoor Table #4,2,,,2022-ABPGLL,Student - Table Sitting,SOCCOMM,27/4/2022,CC
24776,WiCS Study Space,4/27/2022,11:00 AM,11:00 AM,11:00 AM,2:00 PM,2:00 PM,2:00 PM,UH 243,UH 243 - Nancy and Mike Abrams ’77 Multi-use Lounge and Creative Zone,20,,,2022-ABPBXD,Student - Meeting,WOMEN IN COMPUTER SCIENCE,27/4/2022,UH
24777,CBC Seminar,4/27/2022,11:30 AM,11:30 AM,11:30 AM,1:30 PM,1:30 PM,1:30 PM,GP 1002,Gateway Park 1002 - Lecture Hall,90,,,2021-ABMHAB,Seminar/Colloquium,CHEMISTRY & BIOCHEMISTRY DEPT,27/4/2022,GP
24799,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/27/2022,12:00 PM,4/28/2022 8:00,4/28/2022 8:00,4/28/2022 16:00,4/28/2022 16:00,4/28/2022 22:00,CC 3RD FLOOR LOBBY - HAGGLUND,Campus Center - 3rd Floor Lobby - Hagglund,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,27/4/2022,CC
24800,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/27/2022,12:00 PM,4/28/2022 8:00,4/28/2022 8:00,4/28/2022 16:00,4/28/2022 16:00,4/28/2022 22:00,CC HAGGLUND,Campus Center 301 - Hagglund Conference Room,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,27/4/2022,CC
24801,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/27/2022,12:00 PM,4/28/2022 8:00,4/28/2022 8:00,4/28/2022 16:00,4/28/2022 16:00,4/28/2022 22:00,CC HALL OF LUMINARIES,Campus Center - 3rd Floor Lobby - Mid-Century,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,27/4/2022,CC
24802,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/27/2022,12:00 PM,4/28/2022 8:00,4/28/2022 8:00,4/28/2022 16:00,4/28/2022 16:00,4/28/2022 22:00,CC MID-CENTURY,Campus Center 331 - Mid-Century Room,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,27/4/2022,CC
24803,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/27/2022,12:00 PM,4/28/2022 8:00,4/28/2022 8:00,4/28/2022 16:00,4/28/2022 16:00,4/28/2022 22:00,CC ODEUM ALL,Campus Center 341 / 342 / 343 - Odeum A-B-C Jointly,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,27/4/2022,CC
24804,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/27/2022,12:00 PM,4/28/2022 8:00,4/28/2022 8:00,4/28/2022 16:00,4/28/2022 16:00,4/28/2022 22:00,CC PETERSON,Campus Center 304 - Peterson Conference Room,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,27/4/2022,CC
24830,Wellness Wednesday,4/27/2022,1:00 PM,1:00 PM,1:00 PM,3:00 PM,3:00 PM,3:00 PM,CRC HOUSE - ALL SPACES,Collegiate Religious Center House - All Spaces,20,0,,2022-ABPAAL,Meeting,MULTICULTURAL AFFAIRS,27/4/2022,CRC
24831,Wellness Wednesday,4/27/2022,1:00 PM,1:00 PM,1:00 PM,3:00 PM,3:00 PM,3:00 PM,CRC HOUSE - KITCHEN,Collegiate Religious Center House - Kitchen,20,0,,2022-ABPAAL,Meeting,MULTICULTURAL AFFAIRS,27/4/2022,CRC
24832,Wellness Wednesday,4/27/2022,1:00 PM,1:00 PM,1:00 PM,3:00 PM,3:00 PM,3:00 PM,CRC HOUSE - MULTIFAITH MEETING SPACE,Collegiate Religious Center House - Multifaith Meeting Space,20,0,,2022-ABPAAL,Meeting,MULTICULTURAL AFFAIRS,27/4/2022,CRC
24854,WPI Discrete Mathematics Seminar,4/27/2022,2:00 PM,2:00 PM,2:00 PM,2:50 PM,2:50 PM,2:50 PM,SH 308,Stratton Hall 308 - Classroom,20,0,,2022-ABPDCR,Seminar/Colloquium,MATHEMATICAL SCIENCES DEPARTMENT,27/4/2022,SH
24864,WiCS Study Space,4/27/2022,2:00 PM,2:00 PM,2:00 PM,6:00 PM,6:00 PM,6:00 PM,IS 203,Innovation Studio 203,20,0,,2022-ABPGRR,Student - Meeting,WOMEN IN COMPUTER SCIENCE,27/4/2022,IS
24918,Chinese Corner Weekly Meeting,4/27/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,SL 407,Salisbury Labs 407 - Classroom,20,,,2022-ABNXMQ,Student - Meeting,CHINESE STUDENT ASSOCIATION,27/4/2022,SL
24919,LNL GBM,4/27/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,AK 233,Atwater Kent 233 - Classroom,40,,,2021-ABNVLG,Student - Meeting,LENS & LIGHTS,27/4/2022,AK
24930,SGA Approp and Financial Board,4/27/2022,5:00 PM,5:00 PM,5:00 PM,8:00 PM,8:00 PM,8:00 PM,CC MORGAN,Campus Center 208 - Morgan Conference Room,14,0,,2022-ABPCBB,Student - Meeting,STUDENT GOVERNMENT ASSOCIATION (SGA),27/4/2022,CC
24931,SGA Financial Board,4/27/2022,5:00 PM,5:00 PM,5:00 PM,8:00 PM,8:00 PM,8:00 PM,WB 229,Washburn 229 - Classroom,19,,,2022-ABNWKV,Student - Meeting,STUDENT GOVERNMENT ASSOCIATION (SGA),27/4/2022,WB
24933,Panhel GBM,4/27/2022,6:00 PM,6:00 PM,6:00 PM,7:00 PM,7:00 PM,7:00 PM,FL PH-UPR,Fuller Labs - Perreault Hall - Upper Section,100,0,,2022-ABPGLH,Student - Meeting,PANHELLENIC ASSOCIATION,27/4/2022,FL
24943,SFS General Body Meeting,4/27/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,UH 420,UH 420 - Unity Hall Classroom,15,0,,2021-ABNVGA,Student - Meeting,SCIENCE FICTION SOCIETY,27/4/2022,UH
24957,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/28/2022,4/27/2022 12:00,8:00 AM,8:00 AM,4:00 PM,4:00 PM,10:00 PM,CC 3RD FLOOR LOBBY - HAGGLUND,Campus Center - 3rd Floor Lobby - Hagglund,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,28/4/2022,CC
24958,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/28/2022,4/27/2022 12:00,8:00 AM,8:00 AM,4:00 PM,4:00 PM,10:00 PM,CC HAGGLUND,Campus Center 301 - Hagglund Conference Room,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,28/4/2022,CC
24959,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/28/2022,4/27/2022 12:00,8:00 AM,8:00 AM,4:00 PM,4:00 PM,10:00 PM,CC HALL OF LUMINARIES,Campus Center - 3rd Floor Lobby - Mid-Century,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,28/4/2022,CC
24960,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/28/2022,4/27/2022 12:00,8:00 AM,8:00 AM,4:00 PM,4:00 PM,10:00 PM,CC MID-CENTURY,Campus Center 331 - Mid-Century Room,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,28/4/2022,CC
24961,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/28/2022,4/27/2022 12:00,8:00 AM,8:00 AM,4:00 PM,4:00 PM,10:00 PM,CC ODEUM ALL,Campus Center 341 / 342 / 343 - Odeum A-B-C Jointly,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,28/4/2022,CC
24962,WORCESTER REGIONAL MIDDLE SCHOOL 2022,4/28/2022,4/27/2022 12:00,8:00 AM,8:00 AM,4:00 PM,4:00 PM,10:00 PM,CC PETERSON,Campus Center 304 - Peterson Conference Room,300,300,,2021-ABMVJV,Fair/Festival,MASS ACADEMY,28/4/2022,CC
24964,VOX CABARET - D TERM SHOW 2022,4/28/2022,5:00 AM,5:00 AM,5:00 AM,11:30 PM,11:30 PM,11:30 PM,AH GH,Alden Hall 108 - Great Hall,,0,,2021-ABMHLK,Student - Performance/Rehearsal,VOX,28/4/2022,AH
24965,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,AF TRACK,Alumni Field - Track,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,AF
24966,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,AF TURF,Alumni Field - Turf,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,AF
24967,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,HA 102,Harrington Auditorium - Main Floor,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,HA
24968,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT,Sports and Recreation Center 321 - All Courts,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,RC
24969,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 1,Sports and Recreation Center - Court 1,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,RC
24970,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 1-2,Sports and Recreation Center - Court 1 & 2 Jointly,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,RC
24971,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 2,Sports and Recreation Center - Court 2,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,RC
24972,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 3,Sports and Recreation Center - Court 3,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,RC
24973,PT TRAINING,4/28/2022,6:00 AM,6:00 AM,6:00 AM,7:30 AM,7:30 AM,7:30 AM,RC COURT 4,Sports and Recreation Center - Court 4,75,0,,2021-ABMMNF,Student - Training/Workshop,ARMY ROTC,28/4/2022,RC
25087,food drive/clothing drive,4/28/2022,10:00 AM,10:00 AM,10:00 AM,2:00 PM,2:00 PM,2:00 PM,CC INDOOR TABLE (1),Campus Center - Indoor Table #1,0,,,2022-ABPCVD,Table Sitting,STUDENT ACTIVITIES OFFICE,28/4/2022,CC
25252,GSG Senate Meeting,4/28/2022,2:30 PM,2:45 PM,3:00 PM,4:00 PM,4:15 PM,4:30 PM,UH 243,UH 243 - Nancy and Mike Abrams ’77 Multi-use Lounge and Creative Zone,16,0,,2022-ABPDPQ,Student - Meeting,GRADUATE STUDENT GOVERNMENT,28/4/2022,UH
25326,Association of Computing Machinery GBM,4/28/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,UH 420,UH 420 - Unity Hall Classroom,30,,,2022-ABPBQC,Student - Meeting,ASSOCIATION OF COMPUTING MACHINERY,28/4/2022,UH
25328,Newman Club Weekday Mass,4/28/2022,5:00 PM,5:00 PM,5:00 PM,6:00 PM,6:00 PM,6:00 PM,RILEY COMMONS,Riley Commons,15,0,,2021-ABNSAV,Student - Meeting,NEWMAN CLUB,28/4/2022,RILEY
25339,Rho Lambda Study Hours,4/28/2022,6:00 PM,6:00 PM,6:00 PM,7:00 PM,7:00 PM,7:00 PM,IS 1965 CONFERENCE ROOM,"IS 207, Innovation Studio - 1965 Conference Room",12,,,2022-ABPGJS,Student - Study Session/Review,RHO LAMBDA,28/4/2022,IS
25340,EMT Course,4/28/2022,6:00 PM,6:00 PM,6:00 PM,8:00 PM,8:00 PM,8:00 PM,SL 115,Salisbury Labs 115 - Kinnicutt Hall,30,,,2021-ABNWAN,Student - Meeting,EMERGENCY MEDCL SERV (EMS),28/4/2022,SL
25349,INTRAMURALS: VOLLEYBALL CHAMPIONSHIPS,4/28/2022,6:00 PM,6:00 PM,6:00 PM,11:00 PM,11:00 PM,11:00 PM,RC COURT 1,Sports and Recreation Center - Court 1,60,,,2021-ABMMKZ,Athletic - Intramurals,"PHYS ED, ATHLETICS, & RECREATION",28/4/2022,RC
25350,INTRAMURALS: VOLLEYBALL CHAMPIONSHIPS,4/28/2022,6:00 PM,6:00 PM,6:00 PM,11:00 PM,11:00 PM,11:00 PM,RC COURT 1-2,Sports and Recreation Center - Court 1 & 2 Jointly,60,,,2021-ABMMKZ,Athletic - Intramurals,"PHYS ED, ATHLETICS, & RECREATION",28/4/2022,RC
25351,INTRAMURALS: VOLLEYBALL CHAMPIONSHIPS,4/28/2022,6:00 PM,6:00 PM,6:00 PM,11:00 PM,11:00 PM,11:00 PM,RC COURT 2,Sports and Recreation Center - Court 2,60,,,2021-ABMMKZ,Athletic - Intramurals,"PHYS ED, ATHLETICS, & RECREATION",28/4/2022,RC
25364,Cybersecurity Club General Body Meeting,4/28/2022,6:50 PM,6:50 PM,7:00 PM,8:00 PM,8:10 PM,8:10 PM,FL PH-LWR,Fuller Labs - Perreault Hall - Lower Section,40,,,2022-ABNWVD,Student - Meeting,CYBER SECURITY CLUB,28/4/2022,FL
25365,OMA Game Night,4/28/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,OASIS HOUSE - ALL SPACES,Oasis House - All Spaces,20,,,2022-ABPAAN,Meeting,MULTICULTURAL AFFAIRS,28/4/2022,OASIS
25366,OMA Game Night,4/28/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,OASIS HOUSE - KITCHEN,Oasis House - Kitchen,20,,,2022-ABPAAN,Meeting,MULTICULTURAL AFFAIRS,28/4/2022,OASIS
25367,OMA Game Night,4/28/2022,7:00 PM,7:00 PM,7:00 PM,8:00 PM,8:00 PM,8:00 PM,OASIS HOUSE - YARD,Oasis House - Yard (no Grill),20,,,2022-ABPAAN,Meeting,MULTICULTURAL AFFAIRS,28/4/2022,OASIS
25369,"African Drumming Ensemble, Jeremy Cohen",4/28/2022,7:00 PM,7:00 PM,7:00 PM,9:00 PM,9:00 PM,9:00 PM,AH B06,Alden Hall B06 - Janet Earle Room,45,,,2022-ABPAKT,Performance/Rehearsal,HUMANITIES & ARTS,28/4/2022,AH
25376,Fight Practice,4/28/2022,7:30 PM,7:30 PM,7:30 PM,10:30 PM,10:30 PM,10:30 PM,RILEY COMMONS,Riley Commons,20,0,,2021-ABNTZN,Student - Meeting,SOCIETY FOR MEDIEVAL ARTS & SCIENCES,28/4/2022,RILEY
25377,ROBOTICS: VEXU,4/28/2022,7:30 PM,7:30 PM,7:30 PM,11:00 PM,11:00 PM,11:00 PM,RC ROBOT,Sports and Recreation Center 250 - Robotic Pit Area,10,,,2021-ABNNQK,Student - Meeting,ROBOTICS CLUB,28/4/2022,RC
25378,Battlebots Live,4/28/2022,8:00 PM,8:00 PM,8:00 PM,10:00 PM,10:00 PM,10:00 PM,AK 116,Atwater Kent 116 - Newell Hall,15,0,,2022-ABNZCF,Student - Meeting,ROBOTICS CLUB,28/4/2022,AK
25380,VOX CABARET - D TERM SHOW 2022,4/29/2022,5:00 AM,5:00 AM,5:00 AM,11:30 PM,11:30 PM,11:30 PM,AH GH,Alden Hall 108 - Great Hall,,0,,2021-ABMHLK,Student - Performance/Rehearsal,VOX,29/4/2022,AH
25477,food drive/clothing drive,4/29/2022,10:00 AM,10:00 AM,10:00 AM,2:00 PM,2:00 PM,2:00 PM,CC INDOOR TABLE (1),Campus Center - Indoor Table #1,0,,,2022-ABPCVD,Table Sitting,STUDENT ACTIVITIES OFFICE,29/4/2022,CC
25547,Friday Milk and Cookies,4/29/2022,12:00 PM,12:00 PM,12:00 PM,2:00 PM,2:00 PM,2:00 PM,OASIS HOUSE - ALL SPACES,Oasis House - All Spaces,20,0,,2022-ABPAAP,Meeting,MULTICULTURAL AFFAIRS,29/4/2022,OASIS
